order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,year,month,day,sell_price,revenue,cost,profit,discount
139,2022-05-15,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Supplies,OFF-SU-10001218,60,70,6,0.0985,2022,5,15,63.105,378.63,360,18.629999999999995,37.295055
140,2023-06-06,Standard Class,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,FUR-FU-10001706,40,40,14,0.0394,2023,6,6,38.424,537.936,560,-22.063999999999965,21.1946784
141,2022-06-10,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10004848,60,80,2,0.0394,2022,6,10,76.848,153.696,120,33.696,6.0556224
142,2022-07-22,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10000940,10,10,3,0.0591,2022,7,22,9.408999999999999,28.226999999999997,30,-1.7730000000000032,1.6682156999999997
143,2023-12-27,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Envelopes,OFF-EN-10004030,10,10,3,0.0394,2023,12,27,9.606,28.817999999999998,30,-1.1820000000000022,1.1354292
144,2023-11-29,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10004327,130,140,3,0.0985,2023,11,29,126.21,378.63,390,-11.370000000000005,37.295055
145,2022-03-19,Standard Class,Consumer,United States,Independence,Missouri,64055,Central,Office Supplies,Appliances,OFF-AP-10001058,780,840,3,0.0394,2022,3,19,806.904,2420.712,2340,80.71199999999999,95.3760528
146,2023-06-04,Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Storage,OFF-ST-10003656,600,670,7,0.0591,2023,6,4,630.403,4412.821,4200,212.8209999999999,260.7977211
147,2023-05-31,Standard Class,Home Office,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10000521,80,90,4,0.0788,2023,5,31,82.908,331.632,320,11.632000000000005,26.132601599999997
148,2022-06-12,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,TEC-PH-10000215,350,380,11,0.0788,2022,6,12,350.056,3850.616,3850,0.6159999999999854,303.4285408
149,2022-05-18,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,TEC-PH-10001448,140,150,3,0.0985,2022,5,18,135.225,405.67499999999995,420,-14.325000000000045,39.9589875
150,2022-01-23,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Chairs,FUR-CH-10000454,1580,1950,8,0.0591,2022,1,23,1834.7549999999999,14678.039999999999,12640,2038.039999999999,867.4721639999999
151,2023-08-21,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,OFF-BI-10002735,150,170,5,0.0788,2023,8,21,156.604,783.0200000000001,750,33.020000000000095,61.701976
152,2023-08-31,First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,OFF-AP-10000326,140,160,5,0.0985,2023,8,31,144.24,721.2,700,21.200000000000045,71.0382
153,2022-10-25,First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Technology,Phones,TEC-PH-10001254,160,200,2,0.0394,2022,10,25,192.12,384.24,320,64.24000000000001,15.139056
154,2022-10-07,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10001950,50,60,7,0.0788,2022,10,7,55.272,386.904,350,36.903999999999996,30.4880352
155,2023-03-25,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10002254,100,110,4,0.0788,2023,3,25,101.33200000000001,405.32800000000003,400,5.328000000000031,31.9398464
156,2023-03-27,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10001590,60,80,6,0.0788,2023,3,27,73.696,442.176,360,82.17599999999999,34.8434688
157,2022-05-03,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10001547,10,10,3,0.0591,2022,5,3,9.408999999999999,28.226999999999997,30,-1.7730000000000032,1.6682156999999997
158,2022-05-18,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10004063,380,460,2,0.0394,2022,5,18,441.876,883.752,760,123.75199999999995,34.819828799999996
159,2022-04-25,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,OFF-LA-10002475,10,10,2,0.0591,2022,4,25,9.408999999999999,18.817999999999998,20,-1.1820000000000022,1.1121438
160,2022-06-30,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Technology,Phones,TEC-PH-10004536,870,940,7,0.0985,2022,6,30,847.41,5931.87,6090,-158.1300000000001,584.2891950000001
161,2022-01-10,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002751,10,10,1,0.0788,2022,1,10,9.212,9.212,10,-0.7880000000000003,0.7259055999999999
162,2023-11-27,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10003657,40,50,2,0.0985,2023,11,27,45.074999999999996,90.14999999999999,80,10.149999999999991,8.879775
163,2022-02-16,Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,OFF-EN-10001990,30,30,5,0.0788,2022,2,16,27.636,138.18,150,-11.819999999999993,10.888584
164,2022-08-14,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004002,20,30,2,0.0591,2022,8,14,28.227,56.454,40,16.454,3.3364314
165,2023-10-14,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10004441,10,10,3,0.0985,2023,10,14,9.015,27.045,30,-2.9549999999999983,2.6639325000000005
166,2022-10-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10000822,6850,8160,8,0.0788,2022,10,16,7516.992,60135.936,54800,5335.9360000000015,4738.711756799999
167,2022-11-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,OFF-ST-10000991,250,280,3,0.0788,2022,11,20,257.936,773.808,750,23.807999999999993,60.9760704
168,2023-11-04,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10004287,1620,1740,9,0.0788,2023,11,4,1602.888,14425.991999999998,14580,-154.00800000000163,1136.7681695999997
169,2023-06-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10002656,30,30,6,0.0788,2023,6,16,27.636,165.816,180,-14.183999999999997,13.066300799999999
170,2022-10-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,OFF-AP-10002518,150,180,5,0.0394,2022,10,20,172.90800000000002,864.5400000000001,750,114.54000000000008,34.062876
171,2022-07-12,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10003931,120,140,3,0.0985,2022,7,12,126.21,378.63,360,18.629999999999995,37.295055
172,2022-01-28,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000659,20,20,3,0.0394,2022,1,28,19.212,57.635999999999996,60,-2.3640000000000043,2.2708584
173,2023-10-10,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10001144,100,110,2,0.0788,2023,10,10,101.33200000000001,202.66400000000002,200,2.6640000000000157,15.9699232
174,2022-10-05,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003817,290,340,7,0.0394,2022,10,5,326.604,2286.228,2030,256.22800000000007,90.0773832
175,2023-01-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10000891,50,50,2,0.0788,2023,1,2,46.06,92.12,100,-7.8799999999999955,7.259056
176,2023-04-07,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003148,20,20,4,0.0985,2023,4,7,18.03,72.12,80,-7.8799999999999955,7.103820000000001
177,2022-04-21,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,OFF-AP-10002684,90,100,4,0.0394,2022,4,21,96.06,384.24,360,24.24000000000001,15.139056
178,2023-10-28,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10004698,370,400,7,0.0985,2023,10,28,360.59999999999997,2524.2,2590,-65.80000000000018,248.6337
179,2022-04-18,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,OFF-SU-10002189,20,20,5,0.0591,2022,4,18,18.817999999999998,94.08999999999999,100,-5.910000000000011,5.560719
180,2022-03-08,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001940,0,0,1,0.0985,2022,3,8,0.0,0.0,0,0.0,0.0
181,2023-06-08,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,20,20,2,0.0985,2023,6,8,18.03,36.06,40,-3.9399999999999977,3.5519100000000003
182,2022-06-25,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10004659,380,410,7,0.0591,2022,6,25,385.769,2700.383,2660,40.38299999999981,159.59263529999998
183,2022-01-10,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10003273,470,500,4,0.0985,2022,1,10,450.75,1803.0,1880,-77.0,177.59550000000002
184,2023-10-17,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10004896,140,150,5,0.0394,2023,10,17,144.09,720.45,700,20.450000000000045,28.38573
185,2023-02-23,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,30,30,2,0.0985,2023,2,23,27.044999999999998,54.089999999999996,60,-5.910000000000004,5.327865
186,2022-10-19,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,10,10,2,0.0394,2022,10,19,9.606,19.212,20,-0.7880000000000003,0.7569528
187,2022-08-22,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,160,180,8,0.0591,2022,8,22,169.362,1354.896,1280,74.89599999999996,80.0743536
188,2023-10-11,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,40,40,3,0.0788,2023,10,11,36.848,110.544,120,-9.456000000000003,8.7108672
189,2022-12-06,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,20,20,3,0.0591,2022,12,6,18.817999999999998,56.45399999999999,60,-3.5460000000000065,3.3364313999999995
190,2023-12-09,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,820,900,4,0.0591,2023,12,9,846.81,3387.24,3280,107.23999999999978,200.185884
191,2022-07-12,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,60,70,6,0.0788,2022,7,12,64.484,386.904,360,26.903999999999996,30.4880352
192,2022-06-23,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,50,50,8,0.0985,2022,6,23,45.074999999999996,360.59999999999997,400,-39.400000000000034,35.5191
193,2023-11-04,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,520,630,3,0.0394,2023,11,4,605.178,1815.534,1560,255.5340000000001,71.5320396
194,2022-11-11,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,20,20,5,0.0591,2022,11,11,18.817999999999998,94.08999999999999,100,-5.910000000000011,5.560719
195,2023-01-07,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,10,10,7,0.0394,2023,1,7,9.606,67.242,70,-2.7579999999999956,2.6493348
196,2022-10-26,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,10,10,2,0.0985,2022,10,26,9.015,18.03,20,-1.9699999999999989,1.7759550000000002
197,2023-11-03,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,10,10,3,0.0394,2023,11,3,9.606,28.817999999999998,30,-1.1820000000000022,1.1354292
198,2023-03-05,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,40,50,3,0.0985,2023,3,5,45.074999999999996,135.225,120,15.224999999999994,13.3196625
199,2022-12-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,0,0,2,0.0985,2022,12,21,0.0,0.0,0,0.0,0.0
200,2022-06-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,20,20,3,0.0394,2022,6,16,19.212,57.635999999999996,60,-2.3640000000000043,2.2708584
201,2022-12-11,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,20,20,3,0.0985,2022,12,11,18.03,54.09,60,-5.909999999999997,5.327865000000001
202,2022-07-13,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,200,220,2,0.0591,2022,7,13,206.998,413.996,400,13.995999999999981,24.4671636
203,2022-12-31,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,0,0,1,0.0985,2022,12,31,0.0,0.0,0,0.0,0.0
204,2022-03-12,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,60,70,2,0.0394,2022,3,12,67.242,134.484,120,14.484000000000009,5.2986696
205,2023-10-14,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,40,40,7,0.0591,2023,10,14,37.635999999999996,263.452,280,-16.548000000000002,15.5700132
206,2023-07-10,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,370,440,4,0.0591,2023,7,10,413.996,1655.984,1480,175.98399999999992,97.8686544
207,2023-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,70,80,4,0.0788,2023,12,1,73.696,294.784,280,14.783999999999992,23.228979199999998
208,2023-08-08,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,120,130,2,0.0591,2023,8,8,122.317,244.634,240,4.633999999999986,14.4578694
209,2022-08-19,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,20,20,4,0.0591,2022,8,19,18.817999999999998,75.27199999999999,80,-4.728000000000009,4.4485752
210,2023-12-30,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,50,50,9,0.0394,2023,12,30,48.03,432.27,450,-17.730000000000018,17.031437999999998
211,2022-07-17,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,80,90,1,0.0985,2022,7,17,81.13499999999999,81.13499999999999,80,1.134999999999991,7.9917975
212,2023-10-07,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,20,20,2,0.0788,2023,10,7,18.424,36.848,40,-3.152000000000001,2.9036223999999997
213,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,20,20,2,0.0788,2023,4,22,18.424,36.848,40,-3.152000000000001,2.9036223999999997
214,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,390,450,5,0.0985,2023,4,22,405.675,2028.375,1950,78.375,199.7949375
215,2023-11-20,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,50,60,3,0.0591,2023,11,20,56.454,169.362,150,19.361999999999995,10.0092942
216,2023-03-31,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,1040,1190,9,0.0788,2023,3,31,1096.228,9866.052,9360,506.0519999999997,777.4448975999999
217,2022-08-29,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,80,90,2,0.0985,2022,8,29,81.13499999999999,162.26999999999998,160,2.269999999999982,15.983595
218,2022-05-06,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,80,90,6,0.0591,2022,5,6,84.681,508.086,480,28.086000000000013,30.0278826
219,2023-08-10,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,250,300,3,0.0788,2023,8,10,276.36,829.08,750,79.08000000000004,65.331504
220,2023-04-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,10,10,2,0.0394,2023,4,24,9.606,19.212,20,-0.7880000000000003,0.7569528
221,2022-03-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,20,20,6,0.0788,2022,3,24,18.424,110.544,120,-9.456000000000003,8.7108672
222,2023-03-26,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,20,20,4,0.0591,2023,3,26,18.817999999999998,75.27199999999999,80,-4.728000000000009,4.4485752
223,2022-04-18,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,60,70,4,0.0591,2022,4,18,65.863,263.452,240,23.451999999999998,15.5700132
224,2023-03-17,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,410,480,4,0.0788,2023,3,17,442.176,1768.704,1640,128.70399999999995,139.3738752
225,2023-11-19,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,30,30,2,0.0788,2023,11,19,27.636,55.272,60,-4.7280000000000015,4.3554336
226,2023-11-18,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,0,0,1,0.0394,2023,11,18,0.0,0.0,0,0.0,0.0
227,2023-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,510,620,5,0.0394,2023,4,22,595.572,2977.86,2550,427.8600000000001,117.32768399999999
228,2022-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,20,20,1,0.0591,2022,4,22,18.817999999999998,18.817999999999998,20,-1.1820000000000022,1.1121438
229,2022-02-17,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,130,160,2,0.0394,2022,2,17,153.696,307.392,260,47.391999999999996,12.1112448
230,2023-10-02,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,360,390,8,0.0394,2023,10,2,374.634,2997.072,2880,117.07200000000012,118.0846368
